"","x"
"25935","0"
"25936","0"
"25937","1"
"25938","1"
"25939","1"
"25940","0"
"25941","1"
"25942","0"
"25943","0"
"25944","0"
"25945","0"
"25946","0"
"25947","0"
"25948","0"
"25949","0"
"25950","0"
"25951","0"
"25952","0"
"25953","1"
"25954","0"
"25955","0"
"25956","1"
"25957","0"
"25958","1"
"25959","0"
"25960","0"
"25961","0"
"25962","1"
"25963","0"
"25964","1"
"25965","0"
"25966","1"
"25967","0"
"25968","0"
"25969","0"
"25970","0"
"25971","0"
"25972","0"
"25973","0"
"25974","0"
"25975","1"
"25976","1"
"25977","0"
"25978","0"
"25979","0"
"25980","0"
"25981","0"
"25982","0"
"25983","0"
"25984","0"
"25985",NA
"25986","0"
"25987","0"
"25988","0"
"25989","1"
"25990","0"
"25991","1"
"25992","0"
"25993","0"
"25994","0"
"25995","0"
"25996","0"
"25997","0"
"25998","0"
"25999","0"
"26000",NA
"26001","0"
"26002","0"
"26003","1"
"26004","1"
"26005","1"
"26006","0"
"26007","1"
"26008","0"
"26009","0"
"26010","0"
"26011","1"
"26012","0"
"26013","0"
"26014","1"
"26015","0"
"26016","0"
"26017","0"
"26018","0"
"26019","0"
"26020","0"
"26021","0"
"26022","0"
"26023","0"
"26024","1"
"26025","0"
"26026","1"
"26027","0"
"26028","0"
"26029","0"
"26030","0"
"26031","0"
"26032","1"
"26033","1"
"26034","1"
"26035","0"
"26036","0"
"26037","1"
"26038","0"
"26039","1"
"26040","0"
"26041","0"
"26042","0"
"26043","1"
"26044","0"
"26045",NA
"26046","0"
"26047","1"
"26048","1"
"26049","0"
"26050","1"
"26051","0"
"26052","1"
"26053","1"
"26054","0"
"26055","0"
"26056","0"
"26057","0"
"26058","0"
"26059","0"
"26060","0"
"26061","0"
"26062","0"
"26063","0"
"26064","1"
"26065","1"
"26066","0"
"26067","0"
"26068","0"
"26069","1"
"26070","0"
"26071","0"
"26072","1"
"26073",NA
"26074","0"
"26075","0"
"26076","0"
"26077","0"
"26078","1"
"26079","0"
"26080","1"
"26081","0"
"26082","0"
"26083","1"
"26084","0"
"26085","0"
"26086","0"
"26087","1"
"26088","0"
"26089","1"
"26090","0"
"26091","0"
"26092","0"
"26093","1"
"26094","1"
"26095","0"
"26096","1"
"26097","1"
"26098","1"
"26099","0"
"26100","1"
"26101","0"
"26102","0"
"26103","0"
"26104","0"
"26105","0"
"26106","1"
"26107","0"
"26108","0"
"26109","0"
"26110","1"
"26111","0"
"26112","0"
"26113","1"
"26114","0"
"26115","0"
"26116","1"
"26117","0"
"26118","0"
"26119","1"
"26120","0"
"26121","0"
"26122","0"
"26123","0"
"26124","0"
"26125","0"
"26126","0"
"26127","0"
"26128","0"
"26129","0"
"26130","1"
"26131",NA
"26132","0"
"26133","1"
"26134","0"
"26135",NA
"26136","1"
"26137","1"
"26138","0"
"26139","0"
"26140","0"
"26141","1"
"26142","0"
"26143","1"
"26144","0"
"26145","1"
"26146","0"
"26147","0"
"26148","1"
"26149","1"
"26150","1"
"26151","0"
"26152","0"
"26153","0"
"26154","0"
"26155","0"
"26156","0"
"26157","0"
"26158","0"
"26159","0"
"26160","0"
"26161","0"
"26162","0"
"26163","0"
"26164","0"
"26165",NA
"26166","0"
"26167","1"
"26168","0"
"26169","0"
"26170","1"
"26171","1"
"26172","0"
"26173","0"
"26174","1"
"26175","0"
"26176","0"
"26177","0"
"26178","0"
"26179","0"
"26180","1"
"26181","0"
"26182","1"
"26183","0"
"26184","1"
"26185","0"
"26186","1"
"26187","1"
"26188","1"
"26189",NA
"26190","1"
"26191","0"
"26192","1"
"26193",NA
"26194","1"
"26195","1"
"26196","0"
"26197","0"
"26198","0"
"26199",NA
"26200","0"
"26201","0"
"26202","0"
"26203","0"
"26204","0"
"26205",NA
"26206","0"
"26207","0"
"26208","0"
"26209","1"
"26210","0"
"26211","0"
"26212","0"
"26213","1"
"26214","0"
"26215",NA
"26216","1"
"26217","0"
"26218","0"
"26219","0"
"26220","1"
"26221","0"
"26222","0"
"26223",NA
"26224","0"
"26225","0"
"26226","0"
"26227",NA
"26228","1"
"26229","0"
"26230","0"
"26231","0"
"26232","0"
"26233","1"
"26234","0"
"26235","0"
"26236","0"
"26237","1"
"26238","0"
"26239","0"
"26240","1"
"26241","0"
"26242","0"
"26243",NA
"26244","0"
"26245","0"
"26246","1"
"26247","0"
"26248","0"
"26249","1"
"26250","0"
"26251","0"
"26252","1"
"26253","1"
"26254","1"
"26255","0"
"26256",NA
"26257","0"
"26258","0"
"26259","0"
"26260","0"
"26261","0"
"26262","0"
"26263","0"
"26264","0"
"26265","0"
"26266","0"
"26267","0"
"26268","0"
"26269","0"
"26270","1"
"26271","0"
"26272","0"
"26273","0"
"26274","1"
"26275","0"
"26276","1"
"26277","0"
"26278","1"
"26279","0"
"26280","1"
"26281","0"
"26282","0"
"26283","0"
"26284","0"
"26285","1"
"26286","0"
"26287","0"
"26288",NA
"26289",NA
"26290","0"
"26291","0"
"26292","0"
"26293","0"
"26294","1"
"26295","0"
"26296","0"
"26297","0"
"26298","0"
"26299","0"
"26300","0"
"26301","0"
"26302","0"
"26303",NA
"26304","0"
"26305","1"
"26306","0"
"26307","0"
"26308","1"
"26309","0"
"26310",NA
"26311","0"
"26312","0"
"26313","1"
"26314","0"
"26315","0"
"26316","0"
"26317","0"
"26318","0"
"26319","1"
"26320","0"
"26321","1"
"26322","0"
"26323","1"
"26324","0"
"26325","1"
"26326","0"
"26327","1"
"26328","1"
"26329","0"
"26330","0"
"26331","1"
"26332","0"
"26333","0"
"26334","0"
"26335","1"
"26336","0"
"26337","0"
"26338","0"
"26339","0"
"26340","0"
"26341","0"
"26342","0"
"26343",NA
"26344","1"
"26345","1"
"26346","1"
"26347",NA
"26348","0"
"26349","0"
"26350","0"
"26351","0"
"26352","1"
"26353","1"
"26354","0"
"26355","0"
"26356","0"
"26357","0"
"26358","0"
"26359","0"
"26360","0"
"26361","1"
"26362","1"
"26363","1"
"26364","0"
"26365","0"
"26366","0"
"26367","1"
"26368","0"
"26369","0"
"26370","1"
"26371","0"
"26372","0"
"26373","0"
"26374","0"
"26375","0"
"26376","0"
"26377","0"
"26378","0"
"26379","0"
"26380",NA
"26381","0"
"26382","0"
"26383","1"
"26384","0"
"26385","0"
"26386","0"
"26387","0"
"26388","0"
"26389","1"
"26390","0"
"26391","0"
"26392","0"
"26393","1"
"26394","0"
"26395","0"
"26396","0"
"26397","0"
"26398","0"
"26399","0"
"26400","0"
"26401","1"
"26402",NA
"26403","0"
"26404","0"
"26405","0"
"26406","0"
"26407","0"
"26408","0"
"26409","0"
"26410","0"
"26411","0"
"26412","0"
"26413","1"
"26414","1"
"26415","0"
"26416","0"
"26417","1"
"26418","1"
"26419","1"
"26420","0"
"26421","1"
"26422","1"
"26423","1"
"26424","0"
"26425",NA
"26426","1"
"26427","0"
"26428","0"
"26429","1"
"26430","0"
"26431","0"
"26432","1"
"26433","0"
"26434","0"
"26435","1"
"26436","0"
"26437","0"
"26438","0"
"26439","0"
"26440","1"
"26441","0"
"26442","0"
"26443","0"
"26444","1"
"26445","1"
"26446","0"
"26447","1"
"26448","0"
"26449","0"
"26450","0"
"26451","0"
"26452","0"
"26453","0"
"26454","0"
"26455","0"
"26456","1"
"26457","0"
"26458","0"
"26459","0"
"26460","0"
"26461","0"
"26462","0"
"26463","0"
"26464",NA
"26465","0"
"26466",NA
"26467","0"
"26468","0"
"26469","0"
"26470","0"
"26471","0"
"26472","0"
"26473","0"
"26474","1"
"26475","0"
"26476","0"
"26477","0"
"26478","0"
"26479","0"
"26480","1"
"26481","1"
"26482","0"
"26483","1"
"26484","0"
"26485","0"
"26486","0"
"26487","1"
"26488","1"
"26489","0"
"26490","0"
"26491","0"
"26492","0"
"26493","0"
"26494","1"
"26495","0"
"26496","1"
"26497","1"
"26498","0"
"26499","0"
"26500","0"
"26501","0"
"26502","0"
"26503","0"
"26504","0"
"26505","1"
"26506","0"
"26507","0"
"26508","0"
"26509","0"
"26510","0"
"26511","1"
"26512","0"
"26513","0"
"26514","0"
"26515","0"
"26516","0"
"26517",NA
"26518","1"
"26519","0"
"26520","1"
"26521","0"
"26522","0"
"26523","0"
"26524","0"
"26525","1"
"26526","0"
"26527",NA
"26528","1"
"26529","0"
"26530","1"
"26531","0"
"26532","0"
"26533","0"
"26534","0"
"26535","0"
"26536","0"
"26537","0"
"26538","0"
"26539","0"
"26540","0"
"26541","1"
"26542","1"
"26543","1"
"26544","0"
"26545","1"
"26546",NA
"26547","0"
"26548","0"
"26549","1"
"26550","0"
"26551","0"
"26552","0"
"26553","0"
"26554","1"
"26555","0"
"26556","1"
"26557","0"
"26558","1"
"26559","0"
"26560","1"
"26561","0"
"26562","0"
"26563","1"
"26564","0"
"26565","0"
"26566","1"
"26567","0"
"26568","1"
"26569","1"
"26570","0"
"26571","0"
"26572","1"
"26573","1"
"26574","0"
"26575","0"
"26576","0"
"26577","0"
"26578","0"
"26579","0"
"26580","0"
"26581","0"
"26582","0"
"26583","0"
"26584","1"
"26585","0"
"26586","0"
"26587","0"
"26588","0"
"26589",NA
"26590","0"
"26591","0"
"26592","0"
"26593","0"
"26594","0"
"26595","0"
"26596","0"
"26597","0"
"26598","0"
"26599","0"
"26600","0"
"26601","0"
"26602","0"
"26603","0"
"26604","1"
"26605","0"
"26606","1"
"26607","0"
"26608","0"
"26609","0"
"26610","0"
"26611","0"
"26612","0"
"26613","0"
"26614","0"
"26615","0"
"26616","0"
"26617","0"
"26618","0"
"26619",NA
"26620","1"
"26621","1"
"26622","0"
"26623","0"
"26624","0"
"26625","1"
"26626","0"
"26627","1"
"26628","1"
"26629","0"
"26630","0"
"26631","0"
"26632","0"
"26633","1"
"26634","0"
"26635","0"
"26636","0"
"26637","1"
"26638","0"
"26639","0"
"26640","1"
"26641","0"
"26642","0"
"26643",NA
"26644","0"
"26645","0"
"26646","0"
"26647","1"
"26648","0"
"26649","1"
"26650","0"
"26651","0"
"26652","0"
"26653","0"
"26654","0"
"26655","1"
"26656","0"
"26657",NA
"26658","1"
"26659","0"
"26660","0"
"26661","0"
"26662","1"
"26663","0"
"26664","0"
"26665","0"
"26666",NA
"26667","0"
"26668","0"
"26669","0"
"26670","0"
"26671","0"
"26672","0"
"26673","0"
"26674","0"
"26675","0"
"26676","0"
"26677","0"
"26678","0"
"26679","1"
"26680","1"
"26681","1"
"26682","0"
"26683","0"
"26684","1"
"26685","0"
"26686",NA
"26687","1"
"26688","0"
"26689","0"
"26690","0"
"26691","0"
"26692","1"
"26693","0"
"26694","0"
"26695",NA
"26696","1"
"26697","0"
"26698","0"
"26699","0"
"26700","0"
"26701",NA
"26702","0"
"26703","0"
"26704","0"
"26705","0"
"26706",NA
"26707","0"
"26708","0"
"26709","0"
"26710",NA
"26711","0"
"26712","0"
"26713","1"
"26714","0"
"26715","0"
"26716","0"
"26717","0"
"26718","0"
"26719","0"
"26720","1"
"26721","0"
"26722","0"
"26723","0"
"26724","0"
"26725","1"
"26726","0"
"26727","0"
"26728","1"
"26729","0"
"26730","0"
"26731","0"
"26732","0"
"26733","1"
"26734","0"
"26735",NA
"26736","0"
"26737","0"
"26738","0"
"26739","1"
"26740","0"
"26741","0"
"26742","0"
"26743","0"
"26744","0"
"26745","0"
"26746","0"
"26747","0"
"26748","0"
"26749",NA
"26750","0"
"26751","0"
"26752","1"
"26753","1"
"26754",NA
"26755","0"
"26756","0"
"26757","1"
"26758","0"
"26759","0"
"26760","0"
"26761","0"
"26762","0"
"26763",NA
"26764",NA
"26765","0"
"26766","1"
"26767","0"
"26768","0"
"26769","0"
"26770","1"
"26771","0"
"26772","0"
"26773","0"
"26774","1"
"26775",NA
"26776","0"
"26777","1"
"26778","1"
"26779","1"
"26780",NA
"26781","1"
"26782","0"
"26783","0"
"26784","0"
"26785","1"
"26786","0"
"26787","1"
"26788","0"
"26789","1"
"26790","0"
"26791","0"
"26792","0"
"26793","0"
"26794","1"
"26795","0"
"26796","0"
"26797",NA
"26798","1"
"26799","0"
"26800","0"
"26801","0"
"26802","0"
"26803","1"
"26804","0"
"26805","0"
"26806","1"
"26807","0"
"26808","0"
"26809","0"
"26810","0"
"26811","0"
"26812","0"
"26813","1"
"26814","0"
"26815","0"
"26816","0"
"26817","1"
"26818","0"
"26819","1"
"26820","1"
"26821","1"
"26822","0"
"26823","1"
"26824","1"
"26825","1"
"26826",NA
"26827","0"
"26828","1"
"26829","1"
"26830","1"
"26831","0"
"26832","0"
"26833","0"
"26834","1"
"26835","0"
"26836","1"
"26837","0"
"26838","0"
"26839","1"
"26840","0"
"26841",NA
"26842","0"
"26843","0"
"26844","1"
"26845","0"
"26846","1"
"26847","1"
"26848","0"
"26849",NA
"26850","0"
"26851","0"
"26852","1"
"26853","0"
"26854","1"
"26855","0"
"26856","0"
"26857","0"
"26858","0"
"26859","0"
"26860",NA
"26861","0"
"26862","1"
"26863","0"
"26864","0"
"26865","0"
"26866","0"
"26867","0"
"26868","0"
"26869","1"
"26870","0"
"26871","0"
"26872","0"
"26873","0"
"26874","1"
"26875","0"
"26876","0"
"26877","0"
"26878",NA
"26879","0"
"26880",NA
"26881","0"
"26882","1"
"26883","0"
"26884","0"
"26885",NA
"26886","0"
"26887","0"
"26888","1"
"26889","0"
"26890","0"
"26891","0"
"26892","0"
"26893","1"
"26894","0"
"26895","1"
"26896","0"
"26897","0"
"26898","0"
"26899","1"
"26900",NA
"26901","0"
"26902","0"
"26903","0"
"26904","0"
"26905","0"
"26906","0"
"26907",NA
"26908","0"
"26909","0"
"26910","0"
"26911","1"
"26912","0"
"26913","1"
"26914","1"
"26915","1"
"26916","0"
"26917","1"
"26918","0"
"26919","0"
"26920","0"
"26921","0"
"26922","0"
"26923","0"
"26924","0"
"26925","0"
"26926","0"
"26927","1"
"26928","0"
"26929","0"
"26930","1"
"26931","0"
"26932","0"
"26933","0"
"26934","1"
"26935","1"
"26936","0"
"26937","0"
"26938","0"
"26939","0"
"26940","0"
"26941","1"
"26942","0"
"26943","0"
"26944","0"
"26945","0"
"26946","0"
"26947",NA
"26948","1"
"26949","0"
"26950","0"
"26951",NA
"26952","0"
"26953","0"
"26954","0"
"26955","0"
"26956","0"
"26957","1"
"26958","0"
"26959","0"
"26960","0"
"26961","0"
"26962","0"
"26963","0"
"26964","0"
"26965","1"
"26966","0"
"26967","0"
"26968","0"
"26969","0"
"26970","0"
"26971","0"
"26972","1"
"26973","0"
"26974","0"
"26975","0"
"26976","0"
"26977","0"
"26978","0"
"26979","0"
"26980","0"
"26981","0"
"26982",NA
"26983","1"
"26984","1"
"26985","1"
"26986","0"
"26987","1"
"26988","0"
"26989","0"
"26990","0"
"26991","0"
"26992","0"
"26993","0"
"26994","0"
"26995","0"
"26996","0"
"26997","1"
"26998","0"
"26999","1"
"27000","0"
"27001","0"
"27002","0"
"27003","0"
"27004","0"
"27005","1"
"27006","1"
"27007","0"
"27008","0"
"27009","0"
"27010","0"
"27011","0"
"27012","1"
"27013","0"
"27014","1"
"27015","0"
"27016","1"
"27017",NA
"27018","0"
"27019","0"
"27020","0"
"27021","0"
"27022","0"
"27023","0"
"27024","0"
"27025","0"
"27026",NA
"27027","0"
"27028","0"
"27029","1"
"27030","0"
"27031","1"
"27032","0"
"27033","1"
"27034","1"
"27035","1"
"27036","0"
"27037","1"
"27038","0"
"27039","1"
"27040","1"
"27041","0"
"27042","0"
"27043","0"
"27044","1"
"27045","1"
"27046","0"
"27047","0"
"27048","1"
"27049","0"
"27050","0"
"27051","0"
"27052","0"
"27053","0"
"27054","0"
"27055","1"
"27056","0"
"27057","0"
"27058","0"
"27059","0"
"27060","0"
"27061","0"
"27062","0"
"27063","0"
"27064","0"
"27065","0"
"27066","0"
"27067","0"
"27068","0"
"27069",NA
"27070","0"
"27071","0"
"27072","0"
"27073","0"
"27074","1"
"27075","0"
"27076","0"
"27077","0"
"27078","0"
"27079","1"
"27080","0"
"27081","0"
"27082","0"
"27083","0"
"27084","0"
"27085","1"
"27086",NA
"27087","1"
"27088","0"
"27089","0"
"27090","0"
"27091","0"
"27092","0"
"27093","0"
"27094","1"
"27095","0"
"27096","1"
"27097","1"
"27098","0"
"27099","0"
"27100","0"
"27101","0"
"27102","0"
"27103","0"
"27104","0"
"27105","1"
"27106",NA
"27107","0"
"27108","0"
"27109","0"
"27110","1"
"27111","0"
"27112","0"
"27113","1"
"27114","0"
"27115",NA
"27116","0"
"27117","0"
"27118","1"
"27119","1"
"27120","1"
"27121","0"
"27122","1"
"27123","0"
"27124","0"
"27125","1"
"27126","0"
"27127","0"
"27128","0"
"27129","0"
"27130","0"
"27131","0"
"27132","1"
"27133","0"
"27134","1"
"27135","0"
"27136","1"
"27137","0"
"27138","1"
"27139","1"
"27140","0"
"27141","1"
"27142",NA
"27143","1"
"27144","1"
"27145","0"
"27146","0"
"27147","1"
"27148","0"
"27149","0"
"27150","1"
"27151","1"
"27152","0"
"27153","0"
"27154","0"
"27155","0"
"27156","0"
"27157","0"
"27158","1"
"27159","0"
"27160","0"
"27161","0"
"27162","0"
"27163",NA
"27164","1"
"27165","0"
"27166","0"
"27167","0"
"27168","0"
"27169","0"
"27170","0"
"27171","0"
"27172","0"
"27173","0"
"27174","0"
"27175","0"
"27176","1"
"27177","0"
"27178","0"
"27179",NA
"27180","0"
"27181","0"
"27182","1"
"27183","0"
"27184","0"
"27185","0"
"27186","0"
"27187","0"
"27188","0"
"27189",NA
"27190","0"
"27191","0"
"27192","0"
"27193","0"
"27194","0"
"27195","0"
"27196","1"
"27197","0"
"27198","0"
"27199","0"
"27200","0"
"27201","0"
"27202","0"
"27203","0"
"27204","0"
"27205",NA
"27206","0"
"27207","1"
"27208","0"
"27209","0"
"27210","0"
"27211",NA
"27212","0"
"27213","0"
"27214","1"
"27215","0"
"27216","0"
"27217","0"
"27218","0"
"27219","0"
"27220","0"
"27221","0"
"27222","1"
"27223","0"
"27224","0"
"27225","0"
"27226","1"
"27227","0"
"27228","0"
"27229","1"
"27230","1"
"27231","0"
"27232","0"
"27233","0"
"27234","0"
"27235","0"
"27236","1"
"27237","0"
"27238","1"
"27239","0"
"27240","0"
"27241","0"
"27242","1"
"27243","1"
"27244","0"
"27245","0"
"27246","0"
"27247","0"
"27248","1"
"27249","1"
"27250","0"
"27251","0"
"27252","0"
"27253","1"
"27254","1"
"27255","0"
"27256","0"
"27257","1"
"27258","0"
"27259","0"
"27260","0"
"27261","0"
"27262","0"
"27263","0"
"27264","1"
"27265","0"
"27266","0"
"27267","0"
"27268","0"
"27269","1"
"27270","0"
"27271","0"
"27272","0"
"27273","1"
"27274","0"
"27275","0"
"27276","0"
"27277","0"
"27278",NA
"27279","0"
"27280","0"
"27281","0"
"27282","1"
"27283","0"
"27284","0"
"27285","0"
"27286","0"
"27287","0"
"27288","0"
"27289","0"
"27290","0"
"27291","0"
"27292","1"
"27293","0"
"27294","0"
"27295","1"
"27296","0"
"27297","0"
"27298","0"
"27299","0"
"27300","1"
"27301","0"
"27302","1"
"27303","0"
"27304",NA
"27305","1"
"27306","0"
"27307","0"
"27308","0"
"27309",NA
"27310",NA
"27311",NA
"27312","0"
"27313","0"
"27314",NA
"27315","0"
"27316","0"
"27317","1"
"27318","0"
"27319","1"
"27320","0"
"27321","1"
"27322","0"
"27323","0"
"27324","0"
"27325","1"
"27326","1"
"27327","1"
"27328","0"
"27329","0"
"27330",NA
"27331","0"
"27332","0"
"27333","0"
"27334","0"
"27335","0"
"27336","0"
"27337","0"
"27338","1"
"27339","1"
"27340","0"
"27341",NA
"27342","1"
"27343","0"
"27344","1"
"27345","0"
"27346","0"
"27347","1"
"27348","0"
"27349","1"
"27350","0"
"27351","1"
"27352","0"
"27353","0"
"27354","0"
"27355","1"
"27356","0"
"27357","1"
"27358","0"
"27359","1"
"27360",NA
"27361","0"
"27362","1"
"27363","1"
"27364","0"
"27365","0"
"27366","0"
"27367","0"
"27368","1"
"27369","0"
"27370","0"
"27371","0"
"27372",NA
"27373","0"
"27374","1"
"27375",NA
"27376","0"
"27377","0"
"27378","0"
"27379","1"
"27380","0"
"27381","0"
"27382","0"
"27383","0"
"27384","0"
"27385","0"
"27386","0"
"27387","0"
"27388","0"
"27389","1"
"27390","0"
"27391","0"
"27392","0"
"27393","0"
"27394","1"
"27395","0"
"27396","1"
"27397","1"
"27398","0"
"27399","1"
"27400","0"
"27401","0"
"27402","0"
"27403","0"
"27404","0"
"27405","0"
"27406",NA
"27407","0"
"27408","1"
"27409","1"
"27410","1"
"27411","1"
"27412","0"
